logFC	logCPM	PValue	FDR
YDR034W-B	-2.27438758602975	0.176236254637594	0.00018042208906317	0.000899509766554579
YGL039W	1.0197140176576	6.49772551880997	0.000180798267207223	0.000900573907042998
YDR377W	-0.661599706164454	6.56166351187498	0.000184145841368503	0.000916423638609079
YBR135W	0.833360341114999	5.39479327540901	0.000186769169037388	0.000928643828798659
YER020W	-0.752015204102868	5.32120981386098	0.0001881533737822	0.000934686508537427
YKR058W	-0.822702403397678	4.43426767465134	0.000191496140206667	0.000950439138927082
YPR133W-A	0.754860098096968	6.06146811022411	0.000192540950213883	0.000954768475343754
YBR085C-A	-0.829674518112404	5.458956525535	0.000193066325893696	0.000956516604741014
YGL178W	0.611696100338223	6.38497647186975	0.000196016917718524	0.000970266209887577
YNL121C	0.791385360682437	7.53453301816404	0.00019680641730572	0.000973303586568237
YDR354W	-0.573223039540795	7.1996233555988	0.000197782055136284	0.000977255261718034
YDL077C	0.774353185769568	5.79313105624265	0.000202926801736909	0.00100178137449782
YML060W	0.930912076374227	4.34990548323058	0.000205037633986366	0.00101129970274559
YDL194W	0.939842649085687	4.84960206236971	0.000206157538300728	0.00101591791358524
YJR124C	0.575034744343887	7.14106680942322	0.000207771174002757	0.00102232619206292
YGR145W	1.00662547402991	6.71385850591431	0.000207852872460591	0.00102232619206292
YHR162W	-0.538578473291443	8.01841376401036	0.000208012159787288	0.00102232619206292
YPL107W	-1.08445838755829	4.03492933703087	0.000208455489055758	0.00102359598618861
YPR010C-A	-0.732244754620821	4.87337950184731	0.000208888148223854	0.00102481118109114
YGR257C	0.717084561383055	6.03238724645334	0.000209623768295492	0.00102750924158304
YBR193C	0.994934345240915	4.33129284962855	0.000212973790754017	0.00104300615755109
YJL186W	0.510768412648443	7.67250309322551	0.000214997892635771	0.00105198792028855
YOL108C	-1.45724110666099	3.50158036662982	0.00021746493522235	0.00106252307591515
YKR094C	0.895680883653899	9.02123656341152	0.000217534991870593	0.00106252307591515
YPR048W	0.792008419048862	5.85698823253489	0.000218108401604752	0.00106438438666728
YIL148W	0.690161485879179	9.4990844044091	0.000218979292554446	0.00106675600970685
YCL038C	-0.762274269226276	6.03725662321061	0.00021914424046611	0.00106675600970685
YKR072C	0.751355352734943	5.85686150004603	0.000219172674925314	0.00106675600970685
YDL033C	1.01481952567033	4.42477598098061	0.000219682496163234	0.00106829783283597
YLR427W	0.638746925955184	6.15759098190602	0.000221858990876987	0.00107793472828204
YDL072C	-0.551816958707097	7.89862511563024	0.000222235624811171	0.00107881749798686
YNR065C	-0.73857729650039	4.93757194287776	0.000224476348035675	0.00108873979844823
YDR150W	0.726934720316464	7.13485473989044	0.000226612792448326	0.00109813939878199
YJL128C	0.64991560155425	6.34557575086749	0.000227594181047355	0.00110193018190382
YOL144W	1.00854177711864	5.34097176572733	0.000228889366951037	0.00110723230481384
YIL096C	1.40394389949414	4.18747052796817	0.000230621654739609	0.00111463776185939
YGR181W	0.740409493910756	5.59189879413627	0.000230862562052831	0.00111482846282755
YDR447C	0.752984000188607	8.35246102006445	0.000231134028474482	0.00111516627164584
YER131W	0.622876066591807	8.69236010002598	0.000231658058458117	0.00111672098911779
YJL178C	0.626126627418866	7.39134387541026	0.000232581826139639	0.00112019828185967
YLR311C	-2.40189736837722	0.341623020487761	0.000234353530455581	0.00112774994568799
YLR185W	0.627854006945968	9.32028447330781	0.000234987737478212	0.00112981940851818
YGL215W	0.564921067826212	7.60064616041941	0.000237398056728378	0.00114041740098511
YIL050W	-0.800125450985358	4.55728946784174	0.000238087059863455	0.00114273528992572
YPL006W	-0.703911043152357	6.94306933676417	0.000238560726159134	0.00114401651522067
YBR191W	0.841416962471258	9.54703563479081	0.000239694458693837	0.00114845812503177
YDR428C	1.10295010615083	5.03686122807943	0.00024457112294008	0.00117081020272526
YER118C	0.546698915413203	6.92114732865443	0.000249677104491823	0.00119422048077593
YML031W	0.530205204770896	7.4698430860279	0.000255731666943456	0.00122131292428041
YMR230W	0.919091225699638	9.04352246591757	0.00025578273929183	0.00122131292428041
YOL127W	0.872183550403956	10.6896662555992	0.00025679292126805	0.00122439216988843
YNL185C	1.11574697104375	5.74360320526404	0.000256870131774568	0.00122439216988843
YER113C	0.592239012526759	6.68474115515331	0.000258226064466737	0.00122979607638462
YPR020W	-0.77550903769889	5.69062884886923	0.000259100185057222	0.00123289804308398
YML046W	0.835266082885179	5.88313332633927	0.000260226543690962	0.00123719389414586
YHL020C	-0.71691113879111	6.46415648434925	0.000260867236180709	0.00123904115289166
YER017C	0.603697242902157	7.00695175652338	0.000261062881147756	0.00123904115289166
YNL247W	0.596139854321286	8.42894330617004	0.000263124327692406	0.00124775495239912
YMR122W-A	-0.809380916234291	8.846038281159	0.000265263641840156	0.00125682276878718
YIL031W	0.799444589666981	5.43400828456191	0.00027158057778644	0.00128565176858012
YNL169C	-0.557302804240242	7.42367105473233	0.000272772526885219	0.0012901907382759
YGR050C	-1.26452217952022	3.0926007303074	0.000273208655764665	0.00129115004355393
YKR057W	0.493919168097453	9.85361365055967	0.000277943052620529	0.00131240345836349
YOL076W	0.695728882184084	6.70344016945024	0.000279319723961081	0.00131777949906277
YER010C	-0.623703682828624	5.97293219693872	0.000282347243720914	0.0013309281488514
YNL163C	0.667837902315683	6.70072910101353	0.000286260609964155	0.00134822656641841
YOL077C	0.897501388913713	7.37755653140333	0.000286642491928933	0.00134887716865197
YER099C	0.698643273595397	6.44722401858292	0.000289863377718487	0.00136287504867809
YDR422C	0.846571208772999	6.29228259174962	0.000290994141140963	0.00136703020125135
YDR370C	0.946132456079247	5.21568272598859	0.000291505100692008	0.00136826906465612
YLR437C	0.811951629478097	5.87110610777244	0.000292094740436493	0.00136987482506403
YOR336W	0.661847925141583	6.50221465752585	0.000295077861901577	0.00138269338506632
YDR064W	0.673775412519547	11.3654942631385	0.000297673735277642	0.00139367720053001
YNL292W	1.11795296789719	5.5228580725086	0.0002985554316316	0.00139662363368493
YGR142W	1.16938396575109	4.40607202867969	0.00030037005239209	0.00140392556582587
YPL249C-A	0.531044607538826	9.47576204858441	0.000300839200340966	0.00140493175922946
YKL024C	0.700043940708448	6.19444141909484	0.000308187535131857	0.00143803526089351
YDL199C	-0.822455280083526	4.39268204103345	0.000308749678403294	0.00143944458322142
YBL078C	-1.05455152617489	2.91454407295088	0.000310022475361312	0.00144416193489015
YIL013C	-0.959811428829058	4.34093605075775	0.000310922548825479	0.00144713657291859
YAL005C	0.7880510179109	8.56706777924344	0.000312009696175051	0.00145097618372498
YCL063W	0.804266836170905	5.45082972727765	0.000312724726221628	0.00145308029799369
YDR492W	0.685282017727144	6.83513732110293	0.000314407555346172	0.00145967400275647
YDL100C	0.675505974281916	8.35379608360443	0.000316128431100613	0.00146643314141726
YHR096C	-1.74381220500637	1.61786426622208	0.000318722226313687	0.00147722680102173
YGL059W	-1.01414663688184	3.98547030887198	0.000319152525135831	0.00147798332560811
YBR103W	-0.690908127823477	5.47922504628262	0.000321211309617616	0.00148627373530425
YER039C-A	-1.18772840135364	2.47206053905566	0.000328423408593398	0.00151837522402328
YER048W-A	0.792371481254077	5.60817842549985	0.000329543702552852	0.00152228284635015
YMR276W	0.564702718959999	8.04418802345993	0.000329917239183866	0.00152256415683099
YGR156W	0.961268992682081	4.641630239249	0.000330154858727357	0.00152256415683099
YHR099W	0.682967782566379	6.7008718005094	0.000331651462607401	0.00152819250130671
YJR044C	-0.59042072247777	6.6681280638068	0.000333477683045167	0.00153532903325454
YBR046C	1.06697480772927	5.07485458951706	0.000334062357370951	0.0015367423821204
YDR157W	-0.930218288002046	4.37767910096653	0.000335668950549106	0.00154285047536441
YIL119C	-0.814205927321567	5.5740411020953	0.000336048702035332	0.00154331412204442
YNR052C	0.60274265785614	6.90319662417099	0.000339328063612882	0.00155708250749062
YER176W	0.711401742615699	6.24921393108108	0.000340715132467302	0.00156215206551288
YOR316C	-0.619229115730164	6.91428788024162	0.000341613988199879	0.00156497666448521
YKL180W	0.701065232562224	8.97254185586626	0.000343371245232284	0.00157172578256035
YNL113W	0.885863101787574	6.14069854830353	0.000353084545284758	0.00161485113521145
YEL067C	-1.18910209619623	1.93452547435088	0.00035541939936376	0.00162418741212143
YAL037W	-1.48462056199669	2.07275708082292	0.000357544322520579	0.00163220934981466
YBR143C	0.79173468317902	9.20823477912349	0.000357764716538702	0.00163220934981466
YFL007W	0.588908056905219	7.92481400661165	0.000360339936668488	0.00164260396171616
YJR078W	-1.72550440793997	1.18601289548311	0.000362814594356317	0.00165252342812169
YPR060C	0.837964252252312	6.11639838679269	0.00036639647231391	0.00166746552449439
YOL045W	0.779121976547755	6.23836477524041	0.000369244572032353	0.00167904639410603
YFL034C-B	0.973050763326151	4.77150349201312	0.000370248174091891	0.00168222774665396
YDR242W	-0.871067690118919	3.93656641115087	0.0003713989386034	0.00168607196573521
YKL128C	0.688316980384921	6.41883678218456	0.000372724344015971	0.00169070206539703
YER120W	0.490344065487247	8.24250844272949	0.000373909097929718	0.00169468709905246
YGR283C	0.898359625651265	4.90010518383157	0.000374397005510903	0.00169550984328751
YDR167W	-0.628170083075126	5.58738208231667	0.000374912812815337	0.00169645748660677
YOL136C	-0.759002044761998	6.47841887538504	0.000379113899495466	0.0017140656207581
YBR269C	-0.802010289841961	5.10262760563365	0.000379868397245403	0.00171607486559678
YDR054C	0.710400485422878	6.09259320438298	0.000380336612419696	0.00171678859146052
YPL060W	-1.19175333907444	2.78268047959221	0.000380660751630895	0.00171685134435646
YDR141C	0.639299798591511	6.55560820182081	0.000381080735012602	0.00171734591820826
YDL107W	-1.1862425070166	2.8372855990458	0.000384997364981788	0.00173358455476746
YJL159W	-0.797424396032261	10.3960220115604	0.000391191587558309	0.00176004410207128
YJL096W	0.656248318912312	5.31074487731	0.00040170735601181	0.00180588830882969
YHR155W	0.793875830869971	5.7570046885494	0.000402953137325885	0.00181001839444923
YGL122C	0.590972984290497	6.87785980447716	0.000403907178113547	0.00181283237930281
YDR408C	-0.728944703267798	6.36361385127988	0.000404553724819811	0.00181426281454849
YOR119C	0.937523165221275	5.64393193985275	0.000406950850444779	0.001823535227823
YPL057C	-0.757250699518089	6.60798988546187	0.000409051743500798	0.00183146630140244
YOR267C	0.644225047147508	6.54002899192629	0.000410058470233697	0.00183448955074639
YGL114W	-0.510502716801718	7.38373553355106	0.000411630824471738	0.00184003633491648
YLR126C	-0.80889523580535	4.46472468984508	0.000414965008414996	0.00185344338706101
YIL014W	0.587837826193217	6.52105061788313	0.000417998124380816	0.00186548517768019
YBL049W	-1.74907394349859	1.2944692024316	0.000421084765407683	0.00187774624638688
YKL203C	0.703903911412016	6.53581370960272	0.00042270610571201	0.00188345860628846
YBR133C	0.610914595838742	6.89299861203907	0.000425375974418779	0.00189382996173252
YER056C-A	0.682000468803945	8.72335020530986	0.000434885953391666	0.00193461323639026
YDL164C	0.708501373188106	6.43556434168672	0.000436799649588455	0.00194156567134338
YGR198W	0.673237156539119	6.48289509912093	0.000439426581227808	0.00195167471951419
YML087C	-1.00700349045502	2.76702013628148	0.000444009843898653	0.00196990998171717
YNL251C	0.641599435505321	7.23596514456005	0.000444244245967298	0.00196990998171717
YHR098C	0.53302913497919	8.19228185401938	0.000445518596831197	0.00197397911518322
YKL033W-A	0.633841458594261	7.7870514188745	0.000447390312727888	0.00197937469127411
YPL156C	1.33532220529448	2.66210816970983	0.000447451705598827	0.00197937469127411
YGL238W	0.604355095823372	8.18729831521173	0.000449241573888044	0.00198570516764891
YBR158W	0.734592448513631	7.0645407445523	0.000451807857259283	0.00199430384769668
YDR322C-A	-0.728482350536939	5.82918438419961	0.000451907666247134	0.00199430384769668
YLR188W	0.564281821904712	6.7538515025865	0.000455444859187343	0.00200831223166754
YLR292C	0.662950482439149	6.24275126018888	0.0004603419122379	0.00202828992223291
YEL036C	0.580537241474003	7.64048971926679	0.000462681017797325	0.00203648877672856
YDR389W	0.63771794149031	5.960779261186	0.000463174569698096	0.00203648877672856
YDR083W	1.0229181283819	6.26548358834664	0.0004633067166428	0.00203648877672856
YOR004W	0.866659549105416	5.89351282290977	0.000463769682896242	0.00203690589297445
YML063W	0.665483792549442	10.1990927101173	0.00046736510654734	0.00205106938908246
YBR010W	-0.739922023443713	8.43028272631241	0.000470142138940684	0.00206162170911073
YGR029W	-0.741547945253326	5.57390060219727	0.000471550033667106	0.00206615826311462
YDR361C	0.689507770430714	6.53343851500745	0.000478417459129797	0.00209459036299391
YDR292C	0.660296216404576	7.04808638487857	0.000486558638542457	0.00212854980687269
YDR520C	0.733538435639606	5.04112834323371	0.000499769271835498	0.00218461544260477
YDR536W	-2.26819338834304	-0.0682743157001816	0.000500203326975006	0.00218478706509841
YCR051W	0.889717244700578	6.06532448790287	0.000500714784061293	0.0021852962263369
YOR378W	1.58437567506857	2.22411697505657	0.000502266558626754	0.00219034132028405
YPL234C	-0.83464826940435	8.68488922874332	0.000506427853182328	0.0022053956787232
YPL263C	0.746912504843497	7.21428754124858	0.000506611035254593	0.0022053956787232
YLR174W	-0.800256766506623	3.66897302389075	0.000506914221780975	0.0022053956787232
YDR006C	0.716394166506122	6.25499491314659	0.000508540549214405	0.00221073322808525
YMR034C	0.945196346076658	3.7512584259429	0.000509762082491303	0.00221430405377305
YML124C	0.507610747512524	7.73793174528238	0.000510751515012036	0.00221686186986401
YMR035W	0.740373153961717	5.01195104973739	0.000511590180082095	0.00221876179982313
YGR119C	0.731198397657708	6.97464056701501	0.000514297182634161	0.00222875537094553
YLR186W	0.743899366491169	7.19553056549228	0.000514828489202319	0.00222931209643633
YPR051W	-0.758787270745628	4.97540248389445	0.000516065916172234	0.00223292320570535
YOR175C	0.543349510005154	7.99236799724012	0.000516999590000545	0.00223521541489298
YNL002C	0.88400929254619	6.95845974856048	0.000520082908586886	0.00224561599679047
YDL117W	0.646582677986859	6.35953263569479	0.000520216788558978	0.00224561599679047
YOR205C	0.809402571303975	4.79035059332204	0.00052091300128699	0.00224686870547327
YPL134C	-0.683305542482708	5.54809516664608	0.000521672943573599	0.00224839413530864
YKL054C	0.799976163874287	7.55469836038384	0.000524131542348275	0.00225723265008199
YBR173C	0.82706166573642	6.53121099511075	0.000525976193544448	0.00226266623453237
YDR105C	-0.572310891343864	6.99215754703602	0.0005262109584104	0.00226266623453237
YBL015W	-0.672884615760107	5.76334398144518	0.000534893943695344	0.00229821668044257
YMR175W	-1.72223398916186	0.432481380828021	0.000540826416471328	0.00232190332719343
YGL188C	-1.65220516564107	3.56660114180026	0.000543696035459357	0.00233241384514115
YOL057W	0.504812918446276	8.06568566144565	0.000544874602614339	0.00233565921833288
YLR388W	1.00534798430892	8.81515062132573	0.00054749534655763	0.0023450768172213
YJR002W	0.853523626245497	7.01570881680017	0.000549064845235224	0.00234998055184202
YGL139W	0.501474216072208	7.26587873471088	0.000553102995520566	0.00236543429459877
YOL080C	1.05154302397051	4.72739563970731	0.000559268882169962	0.0023899567520684
YPL083C	0.916903514908556	5.12111510075327	0.000559774317215067	0.00239027088847853
YCL014W	0.698329767638389	5.61919662511294	0.000560772068057515	0.00239268513849675
YGR064W	-1.58734778889365	1.97035888470508	0.00056445168047378	0.0024065297378597
YGR019W	-0.721863612238396	6.19228188324429	0.000565202554156386	0.00240787600823821
YDR418W	0.683476903148088	10.0151746096953	0.000567034624410532	0.0024138227780676
YJL089W	-2.0685063871037	0.262687628071012	0.000570410091487885	0.00242632547755108
YPR119W	0.667480747055318	6.56100726432969	0.000585451417984847	0.00248839335416908
YDL095W	0.509644104512369	9.32936587615589	0.00058614572756981	0.00248870734819704
YHR037W	-0.582461034917691	6.83879247659174	0.000586424716669486	0.00248870734819704
YJR126C	0.581693380461587	7.14888045998211	0.000587408464594225	0.00249097198702256
YOR340C	0.887255583205302	6.435742499769	0.00058911218011536	0.00249495508381112
YGR174C	-0.792830454628073	4.37237635886377	0.000589249420769993	0.00249495508381112
YML081W	0.630872897091992	6.83649508270619	0.000589971699640465	0.0024961035059712
YBL069W	0.815234883824633	5.75443862602084	0.000600359067850152	0.00253811083382944
YGL070C	0.766588545563844	5.52745772945154	0.000602186404938666	0.00254389279765693
YJL076W	0.727215035853573	7.49501776885136	0.000611425912857855	0.00258095423474857
YER087C-B	0.497836175201095	7.35754994755059	0.00062071398915653	0.00261816403657945
YDL229W	0.691859226665817	10.4558396884875	0.000623562373804188	0.00262817530588909
