GeneID,day2,day2,day2,day2,day2,day6,day6,day6,day6,day6,day6,day6,day6
ENSG00000267507,5,5,8,4,2,2,0,0,13,3,13,0,0
ENSG00000267166,6,0,0,0,17,1,0,0,0,1,0,1,1
ENSG00000148773,23472,24128,48326,25633,42490,10865,8168,21715,17663,17756,17663,17117,20037
ENSG00000249357,0,0,2,0,3,0,1,0,0,0,0,0,2
ENSG00000151692,6023,5757,12511,5659,7931,2789,2116,4818,3699,4610,3699,4273,5363
ENSG00000166947,881,782,1634,603,1161,471,527,980,452,744,452,657,945
ENSG00000277158,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185198,540,543,671,401,944,196,160,104,151,324,151,260,232
ENSG00000248133,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257875,0,0,0,6,0,0,0,0,0,1,0,0,1
ENSG00000271070,0,0,0,0,0,0,0,0,0,4,0,1,0
ENSG00000264406,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280676,0,0,4,0,0,0,0,0,0,0,0,0,0
ENSG00000256053,394,468,966,538,743,259,198,570,399,402,399,339,511
ENSG00000231518,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000266905,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249853,1,2,0,0,12,1,0,1,0,0,0,0,0
ENSG00000228274,112,118,228,167,174,58,38,123,108,127,108,106,104
ENSG00000240729,5,2,4,8,14,5,1,13,0,1,0,0,6
ENSG00000200261,0,0,3,0,0,0,0,2,0,8,0,2,2
ENSG00000174453,1,5,5,7,4,8,0,1,22,0,22,0,0
ENSG00000276692,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000161265,214,192,407,188,396,112,103,171,99,181,99,149,161
ENSG00000245573,66,66,221,60,97,31,41,113,35,58,35,96,39
ENSG00000270924,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266636,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109685,14255,14389,26989,13497,22230,6257,4891,11501,8818,10850,8818,9808,11094
ENSG00000182183,3,3,3,1,9,1,1,2,0,2,0,0,8
ENSG00000282012,0,1,0,0,0,0,0,0,9,0,9,0,0
ENSG00000233827,11,5,12,6,7,5,11,2,9,15,9,27,10
ENSG00000267778,21,21,50,10,43,16,13,14,10,39,10,15,14
ENSG00000205181,501,546,965,519,746,275,187,306,280,389,280,294,235
ENSG00000072310,22380,20633,31151,17153,35169,11056,8858,10545,9830,19606,9830,14435,13907
ENSG00000185621,1023,1123,2425,1230,1764,476,342,1094,753,745,753,786,989
ENSG00000222973,1,1,0,0,0,0,0,1,0,4,0,4,0
ENSG00000277073,0,0,2,0,0,0,0,0,0,1,0,0,1
ENSG00000207426,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000084234,31308,31249,62268,30374,47359,16953,13221,26870,22897,29575,22897,25425,27828
ENSG00000234592,4,4,6,0,1,0,0,0,0,0,0,0,0
ENSG00000204814,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256552,0,6,6,0,0,0,1,0,0,13,0,5,1
ENSG00000047056,2617,2815,5298,2613,4613,1559,1068,2224,2211,2601,2211,2243,2506
ENSG00000201943,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233251,3,5,5,7,15,8,0,6,6,1,6,0,0
ENSG00000226022,0,1,1,0,0,0,0,0,3,0,3,0,0
ENSG00000230696,0,0,0,0,0,0,0,0,0,2,0,1,0
ENSG00000274678,7,3,4,0,14,1,1,8,10,1,10,5,6
ENSG00000250853,201,257,490,257,327,79,106,213,120,126,120,137,246
ENSG00000169302,1,3,4,0,4,0,3,0,3,3,3,9,6
ENSG00000278366,0,0,2,1,0,1,0,0,0,0,0,0,0
ENSG00000280443,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250453,32,27,72,45,12,15,8,23,23,24,23,17,19
ENSG00000250939,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277208,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244537,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278979,0,1,9,5,7,0,1,15,14,5,14,0,2
ENSG00000251879,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264994,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000274913,1,0,1,3,3,0,0,0,2,1,2,0,4
ENSG00000276221,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000113522,8673,9337,20894,10011,13516,4477,3315,9711,7992,8193,7992,7535,10753
ENSG00000269383,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221222,0,8,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277790,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264404,1,3,0,0,0,0,0,0,6,0,6,0,0
ENSG00000197046,5,3,10,23,24,9,1,5,11,25,11,10,9
ENSG00000273719,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000228382,0,1,5,0,0,0,0,0,0,0,0,0,0
ENSG00000265865,4,3,9,0,15,0,0,0,0,1,0,0,0
ENSG00000050438,99,111,205,70,231,37,32,83,78,110,78,59,73
ENSG00000237280,1,1,5,21,0,1,0,4,10,5,10,2,0
ENSG00000224719,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178257,3,2,6,0,13,0,0,0,0,0,0,0,0
ENSG00000280364,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221953,124,113,211,149,237,40,71,47,49,70,49,85,82
ENSG00000082482,13,45,62,19,20,8,4,13,27,19,27,11,27
ENSG00000230478,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263620,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235917,1,4,1,10,11,1,1,2,2,2,2,0,1
ENSG00000162706,0,0,0,0,0,0,0,0,0,4,0,0,0
ENSG00000230694,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000131899,3829,3814,6240,2976,6103,2186,1606,2363,2014,3994,2014,3285,2847
ENSG00000268530,0,0,0,0,0,0,0,0,0,5,0,2,0
ENSG00000184385,0,0,0,0,19,0,0,0,0,0,0,0,0
ENSG00000257164,1,0,1,0,2,0,0,0,0,0,0,0,0
ENSG00000104774,5794,5786,10017,5123,9135,3486,2837,3852,3354,6391,3354,5310,4418
ENSG00000251731,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207434,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000101955,4,21,46,22,55,4,7,21,4,34,4,28,17
ENSG00000134324,5868,5953,11747,5724,9222,2900,1979,4622,4270,4925,4270,4201,5626
ENSG00000230828,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169684,163,203,278,123,197,74,73,146,87,103,87,89,126
ENSG00000255851,5,3,5,4,0,5,0,1,0,0,0,0,5
ENSG00000101440,20,28,55,35,62,23,1,25,51,11,51,14,7
ENSG00000173193,4504,4853,10124,4420,7254,2488,1683,4696,4332,4173,4332,3945,5087
ENSG00000254342,0,0,0,0,0,0,0,0,2,0,2,0,0
ENSG00000206913,0,2,1,1,1,0,0,29,14,0,14,0,2
ENSG00000230506,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278367,3,0,3,0,3,0,1,0,1,0,1,0,6
ENSG00000221673,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198886,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165076,3,7,0,5,10,3,0,2,19,0,19,0,8
ENSG00000252205,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227406,0,1,2,0,4,0,0,5,0,1,0,1,1
ENSG00000124491,2,1,12,6,8,5,1,3,17,2,17,0,4
ENSG00000253259,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261019,7,2,28,14,22,7,4,7,8,0,8,0,5
ENSG00000254575,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201938,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115318,279,325,482,348,553,138,89,124,106,247,106,184,257
ENSG00000152457,1197,1488,3190,1367,2300,671,555,1304,1163,1253,1163,969,1364
ENSG00000056277,662,851,1929,906,1189,384,275,600,648,628,648,617,851
ENSG00000220600,0,0,1,0,0,1,0,2,0,0,0,0,0
ENSG00000140932,1,11,14,7,9,9,4,24,5,20,5,8,10
ENSG00000235530,22,16,46,42,41,16,18,16,12,6,12,1,17
ENSG00000274911,46,54,104,36,84,29,16,32,25,30,25,14,32
ENSG00000232548,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222631,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271163,0,0,0,0,2,1,0,0,0,0,0,0,0
ENSG00000279078,31,34,55,46,26,19,6,20,10,33,10,13,21
ENSG00000265287,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276409,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276502,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000089356,11,7,6,1,20,1,2,0,5,9,5,18,4
ENSG00000201524,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000266524,0,0,0,0,1,0,0,0,0,0,0,1,5
ENSG00000251850,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145022,1234,1082,2245,1143,1859,631,605,1074,709,982,709,895,949
ENSG00000237975,1,1,0,0,0,0,0,0,0,2,0,0,0
ENSG00000198912,1890,2015,4524,1927,3157,1420,1132,2187,1846,2005,1846,2066,2441
ENSG00000275097,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182447,0,1,0,0,3,0,0,0,0,0,0,0,0
ENSG00000180422,65,44,88,21,73,23,17,21,14,39,14,26,27
ENSG00000266275,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263199,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251815,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000212014,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000119660,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000213724,0,1,1,0,1,0,0,0,0,6,0,0,2
ENSG00000198081,673,750,1539,688,1260,422,306,820,577,654,577,531,742
ENSG00000161609,110,123,159,63,186,43,12,25,47,53,47,28,75
ENSG00000171603,16032,14778,28095,14003,25866,8296,6186,10067,8561,16032,8561,12885,12535
ENSG00000204471,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253417,0,0,0,0,0,0,0,0,0,6,0,0,1
ENSG00000243244,426,310,646,299,439,190,104,218,212,210,212,197,292
ENSG00000150051,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000264346,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226800,126,80,130,88,187,61,14,50,64,75,64,83,89
ENSG00000234211,3,2,1,7,0,1,0,0,0,6,0,0,0
ENSG00000252264,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255283,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000214265,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201393,0,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000199875,1,0,5,5,19,1,0,11,6,1,6,0,3
ENSG00000258119,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000124766,30,35,46,24,46,24,11,36,23,61,23,36,30
ENSG00000189227,448,487,985,488,837,306,241,382,231,518,231,435,395
ENSG00000257434,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278045,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232860,87,48,148,62,126,27,23,28,39,77,39,54,51
ENSG00000119986,939,963,1541,733,1495,502,436,620,441,784,441,736,706
ENSG00000202167,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000248967,0,0,0,0,5,0,0,0,0,0,0,0,0
ENSG00000264572,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249163,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253100,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSG00000199319,0,1,1,2,3,0,0,0,0,1,0,0,0
ENSG00000213652,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278618,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281591,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187210,24,35,52,45,45,20,17,51,6,44,6,8,52
ENSG00000170099,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000141552,5955,5592,10421,4599,8050,3815,3314,4730,3686,6188,3686,5126,4284
ENSG00000231948,6,9,18,5,18,15,7,9,9,22,9,20,17
ENSG00000240738,0,0,0,0,0,0,0,0,3,0,3,0,0
ENSG00000261497,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164393,0,2,14,2,0,0,4,0,0,0,0,0,1
ENSG00000224908,204,151,380,137,255,110,91,189,125,154,125,132,89
ENSG00000273240,6,3,14,8,8,0,0,0,1,1,1,1,2
ENSG00000254113,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214869,1,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000254794,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184274,5,13,9,0,27,0,7,8,0,1,0,11,0
ENSG00000271461,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000260375,5,0,1,0,1,0,0,1,2,6,2,0,0
ENSG00000231177,24,33,65,26,89,21,21,50,17,35,17,34,23
ENSG00000223865,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201595,1,0,0,1,0,0,0,0,1,0,1,0,0
ENSG00000267173,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166426,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281003,0,1,0,0,0,0,0,0,1,0,1,0,0
ENSG00000203825,0,0,0,0,0,0,0,0,1,0,1,0,4
ENSG00000231132,0,0,0,0,0,0,0,0,4,0,4,0,0
ENSG00000274141,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270575,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280418,29,3,17,0,100,0,0,0,1,0,1,4,8
ENSG00000222583,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000200332,0,0,0,0,0,0,1,3,0,2,0,5,0
ENSG00000206709,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000235886,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSG00000120436,10,2,1,1,12,4,1,0,0,2,0,0,1
ENSG00000203446,1,6,19,11,24,0,2,2,0,8,0,4,9
ENSG00000259370,4,0,0,0,10,1,2,0,3,0,3,0,9
ENSG00000122378,815,697,1419,759,1184,543,348,615,853,791,853,618,1001
ENSG00000252772,0,0,4,0,0,0,0,0,0,0,0,0,0
ENSG00000255825,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258655,38,66,122,79,89,35,30,47,68,43,68,39,103
ENSG00000226885,0,0,1,2,0,0,0,0,0,0,0,0,0
ENSG00000166803,1603,1589,3650,1643,2254,464,262,1370,748,683,748,596,1131
ENSG00000267423,2,1,3,3,3,5,6,4,2,8,2,8,1
ENSG00000232751,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244157,4,0,5,0,1,0,1,0,0,0,0,0,0
ENSG00000243667,340,350,729,340,464,180,113,408,213,255,213,272,340
ENSG00000264594,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177992,8,9,6,20,19,1,1,9,10,2,10,2,1
ENSG00000204963,0,1,1,0,16,0,0,0,0,4,0,2,4
ENSG00000277350,0,0,8,0,4,0,1,0,1,0,1,0,0
ENSG00000236457,0,0,0,0,0,0,0,10,0,0,0,0,0
ENSG00000264739,12,7,15,0,36,0,1,6,0,4,0,5,9
ENSG00000221187,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275475,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240224,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010810,3692,3829,7175,3462,6358,2143,1767,3048,2783,3521,2783,3412,3317
ENSG00000278690,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178171,5,5,4,2,14,0,0,0,0,0,0,1,0
ENSG00000267418,1,2,5,15,2,2,0,1,0,2,0,6,6
ENSG00000280063,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152455,1525,1592,3791,1678,2336,673,478,1701,1077,1018,1077,1022,1270
ENSG00000180376,707,843,1923,865,1101,353,226,935,611,654,611,596,940
ENSG00000264837,1,11,13,18,6,4,1,13,12,15,12,11,4
ENSG00000236297,2,17,8,10,8,5,2,0,1,4,1,9,7
ENSG00000258128,450,540,1131,465,649,303,251,426,404,660,404,499,504
ENSG00000229016,2,0,4,0,0,0,0,0,0,0,0,0,3
ENSG00000242399,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270124,20,6,20,57,39,22,5,27,31,6,31,8,32
ENSG00000058729,1441,1713,3428,1574,2048,839,562,1937,1538,1529,1538,1320,1733
ENSG00000232458,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282278,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228002,475,486,1181,577,701,201,178,489,385,418,385,377,517
ENSG00000212259,2,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000270598,104,125,153,119,169,75,101,62,58,118,58,122,84
ENSG00000251707,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000127311,1398,1406,2860,1525,1986,643,354,1234,1179,982,1179,845,1310
ENSG00000276119,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000245680,455,563,1140,548,798,379,210,560,520,508,520,526,556
ENSG00000259504,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165606,2,4,0,0,14,0,0,1,3,2,3,8,1
ENSG00000249242,6,2,4,0,1,0,0,0,8,1,8,2,3
ENSG00000117419,3782,3668,7153,3160,5813,2280,2099,3409,2570,3707,2570,3191,3273
ENSG00000152093,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163633,312,397,824,380,574,182,134,290,306,314,306,287,335
ENSG00000279954,10,6,7,0,26,1,0,0,0,2,0,1,0
ENSG00000104427,9,23,47,13,30,4,3,21,8,8,8,12,4
ENSG00000280048,21,34,60,45,46,6,5,48,18,3,18,12,44
ENSG00000201770,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256557,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198633,155,185,322,177,241,89,73,154,129,126,129,128,165
ENSG00000100154,2521,2475,4868,2556,4038,1371,1014,2021,1768,2387,1768,2045,2466
ENSG00000266579,6,1,2,1,2,0,1,0,4,2,4,0,0
ENSG00000103485,16224,15329,27222,14480,27344,10315,8326,11023,11712,16356,11712,13426,14003
ENSG00000277756,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235768,59,45,149,65,102,32,37,52,57,73,57,38,60
ENSG00000248506,0,0,0,0,7,0,0,0,0,0,0,5,2
ENSG00000267493,99,102,201,72,121,42,26,72,34,63,34,103,64
ENSG00000280273,15,2,30,10,24,4,3,0,12,10,12,6,7
ENSG00000204031,3,2,6,0,11,0,0,0,0,0,0,1,0
ENSG00000196539,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000216022,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248439,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277137,0,0,2,0,0,0,0,9,0,0,0,0,1
ENSG00000136243,1989,2062,4325,2086,2897,1168,801,1818,1766,1785,1766,1458,1939
ENSG00000004838,81,84,155,99,171,21,30,60,28,78,28,66,51
ENSG00000166986,14842,14516,28483,12386,21408,12083,10595,16368,14388,17654,14388,17097,17313
ENSG00000162543,2503,2588,4681,2290,5212,1407,1102,2283,2080,2224,2080,2103,2599
ENSG00000200198,0,0,0,4,1,0,0,2,0,0,0,0,0
ENSG00000131747,43709,47733,93954,45083,70101,17540,13597,39868,32357,29461,32357,29041,40347
ENSG00000230194,0,4,2,5,0,3,0,1,1,0,1,1,3
ENSG00000276401,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000211871,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171103,767,803,1553,692,1174,338,312,654,546,627,546,527,725
ENSG00000238042,0,0,0,1,0,1,2,0,3,0,3,0,0
ENSG00000264773,1,1,0,0,5,0,1,0,1,1,1,2,1
ENSG00000255171,0,0,0,0,4,0,0,0,4,0,4,0,0
ENSG00000214456,92,114,144,59,120,52,16,37,51,85,51,74,50
ENSG00000243207,1,0,0,0,6,0,3,1,0,0,0,0,0
ENSG00000201493,0,0,0,0,0,0,0,0,1,0,1,0,0
ENSG00000232480,1,0,1,2,3,0,0,0,3,3,3,1,0
ENSG00000268357,80,120,225,117,131,30,25,76,54,77,54,82,114
ENSG00000204933,2,0,0,0,8,0,0,0,0,0,0,0,0
ENSG00000232992,4,0,1,0,3,0,0,0,1,0,1,0,0
ENSG00000254688,1,0,4,1,5,0,0,2,6,0,6,0,1
ENSG00000277578,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275231,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233724,0,0,0,0,0,0,0,0,7,0,7,0,0
ENSG00000267370,44,24,61,61,39,10,1,38,42,29,42,19,27
ENSG00000189366,37,27,56,34,57,10,14,29,24,28,24,43,39
ENSG00000274744,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200112,0,0,3,0,0,0,0,0,0,0,0,0,0
ENSG00000189348,4,0,1,0,4,0,0,0,0,2,0,0,0
ENSG00000267076,73,88,177,99,112,38,41,102,51,51,51,49,84
ENSG00000252951,0,1,0,0,1,0,0,0,0,0,0,0,0
ENSG00000235183,1,0,0,4,2,0,1,1,7,1,7,0,7
ENSG00000271251,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184384,1855,2121,3843,2205,3248,833,616,1489,1362,1676,1362,1337,2038
ENSG00000223728,1,2,0,0,14,2,0,0,0,0,0,0,0
ENSG00000233038,107,102,223,137,241,110,85,127,149,348,149,130,151
ENSG00000253435,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188386,1,1,0,0,1,0,0,1,0,5,0,4,0
ENSG00000051009,2597,2677,4569,2175,3683,1607,1136,1683,1552,2374,1552,2101,2144
ENSG00000260308,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280762,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264999,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179562,3986,4048,6905,3591,6396,2442,1943,3573,3147,4275,3147,3449,3691
ENSG00000129473,2048,1886,3964,1941,3304,1115,838,1736,1631,1735,1631,1507,1932
ENSG00000256281,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234538,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000220908,0,1,2,1,0,1,0,0,0,0,0,0,0
ENSG00000131401,102,118,146,95,205,76,51,33,89,254,89,186,89
ENSG00000174348,8,2,1,1,16,0,6,1,0,4,0,1,0
ENSG00000242088,1,1,0,0,1,0,0,0,0,0,0,0,2
ENSG00000278371,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172992,3848,3719,7121,3430,6084,2130,1779,2851,2066,3701,2066,3071,2902
ENSG00000235086,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235951,0,0,5,0,0,0,0,0,0,0,0,0,0
ENSG00000225180,15,2,5,0,3,0,0,0,0,5,0,1,0
ENSG00000278705,34,18,44,20,38,54,42,42,36,57,36,37,44
ENSG00000213607,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257658,1,0,5,1,0,0,1,4,8,0,8,1,0
ENSG00000237593,1,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120907,1,4,1,0,22,2,0,0,3,0,3,0,0
ENSG00000114439,2985,3051,6829,3080,5018,1860,1451,3416,3063,3056,3063,2954,3903
ENSG00000120915,3485,3534,6293,3290,5512,2060,1537,2531,2422,3229,2422,2930,3256
ENSG00000204661,12,14,14,1,18,0,0,0,0,1,0,0,4
ENSG00000240915,2,5,0,0,4,0,0,2,0,0,0,0,1
ENSG00000248928,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242419,4,6,1,1,2,0,1,0,0,8,0,1,8
ENSG00000278467,23,26,76,42,63,13,17,51,32,15,32,11,28
ENSG00000277306,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182366,2,2,5,5,1,3,0,4,4,0,4,0,2
ENSG00000247381,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265574,222,223,469,252,314,127,151,291,217,222,217,216,286
ENSG00000207441,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215168,0,0,0,0,22,0,0,0,0,0,0,1,0
ENSG00000230634,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000198346,1144,1215,2391,1135,1672,500,382,1021,927,900,927,841,1114
ENSG00000252487,0,0,0,0,0,0,0,0,1,0,1,0,0
ENSG00000238176,0,1,0,0,1,0,0,0,0,0,0,0,0
ENSG00000241570,14,7,29,18,36,9,0,19,9,15,9,20,9
ENSG00000183520,3542,3752,8670,3819,5746,2166,1668,4717,3431,3225,3431,2963,4171
ENSG00000237972,64,44,62,42,86,25,18,59,47,35,47,62,38
ENSG00000163961,5415,6149,11282,5524,8831,2894,2172,5404,4806,4763,4806,4568,5569
ENSG00000227645,0,0,0,0,0,0,0,0,7,0,7,0,0
ENSG00000234274,0,0,0,0,0,0,0,5,0,0,0,0,0
ENSG00000153310,7094,6820,16697,7606,10038,3508,2546,6534,5821,5669,5821,5090,7329
ENSG00000242793,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234381,3,0,1,0,12,1,0,0,0,6,0,0,0
ENSG00000251603,1,1,1,0,13,0,0,0,0,2,0,0,0
ENSG00000159167,421,329,801,303,506,323,335,345,573,457,573,446,700
ENSG00000261087,126,184,242,167,188,58,44,226,131,143,131,155,135
ENSG00000243018,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228315,0,0,1,0,0,0,0,3,0,3,0,1,0
ENSG00000263626,0,0,0,0,0,0,0,0,1,0,1,0,0
ENSG00000224548,1,0,0,0,1,0,1,0,0,0,0,0,0
ENSG00000250273,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180432,10,15,64,29,43,6,10,15,36,39,36,30,27
ENSG00000177189,8533,8765,18338,9094,14201,3380,2336,7613,5749,6532,5749,5681,7916
ENSG00000230225,7,1,17,11,3,1,3,7,1,6,1,0,4
ENSG00000211658,0,0,0,0,4,0,0,0,0,0,0,0,2
ENSG00000234072,935,936,1833,824,1382,490,355,793,486,715,486,639,576
ENSG00000132881,1361,1325,2079,1134,1970,715,634,997,691,1374,691,927,925
ENSG00000151092,4562,4638,9658,4845,6828,2493,1880,5047,4355,4227,4355,4012,5018
ENSG00000207695,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000226435,4,0,1,11,2,0,0,3,8,0,8,0,1
ENSG00000178772,4,4,1,8,11,0,1,4,8,12,8,0,17
ENSG00000252451,0,0,0,3,1,0,0,0,0,0,0,0,2
ENSG00000172901,304,306,616,300,503,127,78,273,273,231,273,201,306
ENSG00000243433,9,8,25,2,22,4,4,7,12,9,12,6,8
ENSG00000261310,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239398,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263468,0,0,0,0,3,0,0,0,0,0,0,0,2
ENSG00000139971,69,92,216,92,108,60,20,71,81,111,81,111,100
ENSG00000252607,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204776,0,2,0,2,0,6,4,0,8,4,8,0,2
